strike,market_price,fem_price,abs_error,sq_error,moneyness,date,maturity,tau,S0,S_max,set,sigma_calibrated,r,group_strike
41.0,1.38,1.1018511185352302,0.2781488814647697,0.0773668002601025,0.9934577174703173,2026-04-13,MAY 2026,0.0876712328767123,41.27,138.0,test,0.19122478851078942,0.02,41.0
41.5,0.25,0.24976641498548297,0.00023358501451703484,5.4561959006923375e-08,1.005573055488248,2026-04-13,APR 2026,0.010958904109589,41.27,132.0,train,0.20199982136904215,0.02,41.5
42.0,0.19,0.34619346003517715,0.15619346003517715,0.02439639695776048,1.0194174757281553,2026-04-01,APR 2026,0.0438356164383561,41.2,138.0,train,0.19040477668871594,0.02,42.0
42.0,2.38,2.4919292904990678,0.11192929049906786,0.012528166071624722,1.0194174757281553,2026-04-01,DEC 2026,0.7150684931506849,41.2,150.0,train,0.19040477668871594,0.02,42.0
42.0,1.06,1.1624875170465039,0.10248751704650383,0.010503691150357413,1.0194174757281553,2026-04-01,JUN 2026,0.2164383561643835,41.2,138.0,train,0.19040477668871594,0.02,42.0
42.0,2.94,2.9898868127504334,0.049886812750433496,0.002488694086396814,1.0194174757281553,2026-04-01,MAR 2027,0.9643835616438357,41.2,165.0,train,0.19040477668871594,0.02,42.0
42.0,0.75,0.7735477995721666,0.023547799572166572,0.0005544988646909282,1.0194174757281553,2026-04-01,MAY 2026,0.1205479452054794,41.2,138.0,train,0.19040477668871594,0.02,42.0
42.0,1.71,1.9099692431076856,0.1999692431076856,0.039987698189060665,1.0194174757281553,2026-04-01,SEP 2026,0.4657534246575342,41.2,150.0,train,0.19040477668871594,0.02,42.0
42.0,1.3,1.4042086684408481,0.10420866844084808,0.010859446578214608,1.00647016534867,2026-04-02,JUN 2026,0.2136986301369863,41.73,141.0,train,0.19040477668871594,0.02,42.0
42.0,3.24,3.271552523743405,0.03155252374340467,0.0009955617545781155,1.00647016534867,2026-04-02,MAR 2027,0.9616438356164384,41.73,165.0,train,0.19040477668871594,0.02,42.0
42.0,1.96,2.172453406624599,0.21245340662459888,0.045136449986397154,1.00647016534867,2026-04-02,SEP 2026,0.4630136986301369,41.73,150.0,train,0.19040477668871594,0.02,42.0
42.0,0.12,0.08788483262237716,0.032115167377622836,0.00103138397569273,1.0176883935061787,2026-04-13,APR 2026,0.010958904109589,41.27,132.0,train,0.19040477668871594,0.02,42.0
42.0,2.61,2.456760151556563,0.15323984844343697,0.02348245115096753,1.0176883935061787,2026-04-13,DEC 2026,0.6821917808219178,41.27,150.0,train,0.19040477668871594,0.02,42.0
42.0,0.88,0.6380514265859729,0.2419485734140271,0.05853911217708286,1.0176883935061787,2026-04-13,MAY 2026,0.0876712328767123,41.27,138.0,train,0.19040477668871594,0.02,42.0
42.0,1.9,1.8580514456876809,0.04194855431231903,0.0017596812088935797,1.0176883935061787,2026-04-13,SEP 2026,0.4328767123287671,41.27,150.0,train,0.19040477668871594,0.02,42.0
42.0,2.47,2.3637042652849813,0.10629573471501885,0.011298783218605665,1.0186757215619695,2026-04-25,DEC 2026,0.6493150684931507,41.23,150.0,train,0.19040477668871594,0.02,42.0
42.0,1.35,1.2151123005075564,0.13488769949244372,0.018194691474363804,1.0186757215619695,2026-04-25,JUL 2026,0.2273972602739726,41.23,138.0,train,0.19040477668871594,0.02,42.0
42.0,3.05,2.8803595910359165,0.16964040896408328,0.028777868353501428,1.0186757215619695,2026-04-25,MAR 2027,0.8986301369863013,41.23,165.0,train,0.19040477668871594,0.02,42.0
42.0,0.79,0.43002417640685303,0.359975823593147,0.12958259357156449,1.0186757215619695,2026-04-25,MAY 2026,0.0547945205479452,41.23,138.0,train,0.19040477668871594,0.02,42.0
42.0,0.33,0.5304159676634166,0.20041596766341657,0.040166560094463635,1.00647016534867,2026-04-02,APR 2026,0.0410958904109589,41.73,141.0,test,0.19040477668871594,0.02,42.0
42.0,2.66,2.7656308188155903,0.10563081881559011,0.011157869883652026,1.00647016534867,2026-04-02,DEC 2026,0.7123287671232876,41.73,150.0,test,0.19040477668871594,0.02,42.0
42.0,0.97,0.997352570973885,0.027352570973884993,0.0007481631388814158,1.00647016534867,2026-04-02,MAY 2026,0.1178082191780822,41.73,141.0,test,0.19040477668871594,0.02,42.0
42.0,3.19,2.9646707129397405,0.22532928706025945,0.050773287607084806,1.0176883935061787,2026-04-13,MAR 2027,0.9315068493150684,41.27,165.0,test,0.19040477668871594,0.02,42.0
42.0,1.11,0.9196371517355947,0.19036284826440542,0.03623801399933704,1.0186757215619695,2026-04-25,JUN 2026,0.1506849315068493,41.23,138.0,test,0.19040477668871594,0.02,42.0
42.0,1.77,1.7493640226753424,0.020635977324657606,0.0004258435601437829,1.0186757215619695,2026-04-25,SEP 2026,0.4,41.23,150.0,test,0.19040477668871594,0.02,42.0
42.5,0.05,0.049960428954708085,3.957104529191818e-05,1.5658676254950403e-09,1.0298037315241095,2026-04-13,APR 2026,0.010958904109589,41.27,132.0,train,0.22283573732918016,0.02,42.5
43.0,0.08,0.13504091814922944,0.05504091814922944,0.0030295026707101752,1.0436893203883495,2026-04-01,APR 2026,0.0438356164383561,41.2,138.0,train,0.19473428180674301,0.02,43.0
43.0,0.73,0.8382707146919149,0.10827071469191496,0.01172254765989805,1.0436893203883495,2026-04-01,JUN 2026,0.2164383561643835,41.2,138.0,train,0.19473428180674301,0.02,43.0
43.0,0.47,0.4786939042721565,0.00869390427215655,7.558397149342191e-05,1.0436893203883495,2026-04-01,MAY 2026,0.1205479452054794,41.2,138.0,train,0.19473428180674301,0.02,43.0
43.0,0.91,1.0279585878286717,0.11795858782867163,0.01391422844253444,1.0304337407141146,2026-04-02,JUN 2026,0.2136986301369863,41.73,141.0,train,0.19473428180674301,0.02,43.0
43.0,0.63,0.6348595723785291,0.004859572378529076,2.361544370216274e-05,1.0304337407141146,2026-04-02,MAY 2026,0.1178082191780822,41.73,141.0,train,0.19473428180674301,0.02,43.0
43.0,0.95,0.8862931437997139,0.06370685620028604,0.004058563526923924,1.0429299054086831,2026-04-25,JUL 2026,0.2273972602739726,41.23,138.0,train,0.19473428180674301,0.02,43.0
43.0,0.74,0.6083989123450008,0.13160108765499923,0.01731884627197879,1.0429299054086831,2026-04-25,JUN 2026,0.1506849315068493,41.23,138.0,train,0.19473428180674301,0.02,43.0
43.0,0.45,0.19239480331303357,0.25760519668696646,0.06636043736013068,1.0429299054086831,2026-04-25,MAY 2026,0.0547945205479452,41.23,138.0,train,0.19473428180674301,0.02,43.0
43.0,0.13,0.22268540416571617,0.09268540416571616,0.008590584145362155,1.0304337407141146,2026-04-02,APR 2026,0.0410958904109589,41.73,141.0,test,0.19473428180674301,0.02,43.0
43.0,0.02,0.00723390693246193,0.012766093067538072,0.0001629731322090436,1.0419190695420402,2026-04-13,APR 2026,0.010958904109589,41.27,132.0,test,0.19473428180674301,0.02,43.0
43.0,0.53,0.35547489293823736,0.17452510706176266,0.03045901299491972,1.0419190695420402,2026-04-13,MAY 2026,0.0876712328767123,41.27,138.0,test,0.19473428180674301,0.02,43.0
43.5,0.01,0.009993909150642227,6.090849357773612e-06,3.709844589909122e-11,1.0540344075599708,2026-04-13,APR 2026,0.010958904109589,41.27,132.0,train,0.25140774824090245,0.02,43.5
44.0,0.02,0.037051077775177264,0.017051077775177264,0.000290739253295144,1.0679611650485437,2026-04-01,APR 2026,0.0438356164383561,41.2,138.0,train,0.1907960887959784,0.02,44.0
44.0,1.65,1.7249106300873103,0.07491063008731036,0.005611602500077848,1.0679611650485437,2026-04-01,DEC 2026,0.7150684931506849,41.2,150.0,train,0.1907960887959784,0.02,44.0
44.0,0.49,0.5375079121515244,0.04750791215152439,0.0022570017169969586,1.0679611650485437,2026-04-01,JUN 2026,0.2164383561643835,41.2,138.0,train,0.1907960887959784,0.02,44.0
44.0,2.16,2.2018242620568973,0.041824262056897155,0.001749268896604007,1.0679611650485437,2026-04-01,MAR 2027,0.9643835616438357,41.2,165.0,train,0.1907960887959784,0.02,44.0
44.0,0.29,0.25172055057407977,0.03827944942592021,0.001465316248351583,1.0679611650485437,2026-04-01,MAY 2026,0.1205479452054794,41.2,138.0,train,0.1907960887959784,0.02,44.0
44.0,1.05,1.1831783354059644,0.13317833540596435,0.01773646902150354,1.0679611650485437,2026-04-01,SEP 2026,0.4657534246575342,41.2,150.0,train,0.1907960887959784,0.02,44.0
44.0,0.62,0.6768189763135494,0.056818976313549374,0.0032283960693196847,1.0543973160795592,2026-04-02,JUN 2026,0.2136986301369863,41.73,141.0,train,0.1907960887959784,0.02,44.0
44.0,2.4,2.4316221022063558,0.03162210220635586,0.0009999573479492162,1.0543973160795592,2026-04-02,MAR 2027,0.9616438356164384,41.73,165.0,train,0.1907960887959784,0.02,44.0
44.0,1.22,1.3721068899572284,0.15210688995722843,0.0231365059724604,1.0543973160795592,2026-04-02,SEP 2026,0.4630136986301369,41.73,150.0,train,0.1907960887959784,0.02,44.0
44.0,0.0,0.00016362413545531433,0.00016362413545531433,2.677285770349905e-08,1.0661497455779017,2026-04-13,APR 2026,0.010958904109589,41.27,132.0,train,0.1907960887959784,0.02,44.0
44.0,1.8,1.6854616182755062,0.11453838172449382,0.01311904088806586,1.0661497455779017,2026-04-13,DEC 2026,0.6821917808219178,41.27,150.0,train,0.1907960887959784,0.02,44.0
44.0,0.31,0.16230987491618876,0.14769012508381124,0.02181237304727181,1.0661497455779017,2026-04-13,MAY 2026,0.0876712328767123,41.27,138.0,train,0.1907960887959784,0.02,44.0
44.0,1.16,1.129291290158725,0.03070870984127483,0.0009430248601156095,1.0661497455779017,2026-04-13,SEP 2026,0.4328767123287671,41.27,150.0,train,0.1907960887959784,0.02,44.0
44.0,1.67,1.6011429191799136,0.06885708082008635,0.004741297579063903,1.0671840892553965,2026-04-25,DEC 2026,0.6493150684931507,41.23,150.0,train,0.1907960887959784,0.02,44.0
44.0,0.65,0.5767710093235379,0.07322899067646216,0.005362485075493382,1.0671840892553965,2026-04-25,JUL 2026,0.2273972602739726,41.23,138.0,train,0.1907960887959784,0.02,44.0
44.0,2.21,2.093699853666444,0.11630014633355579,0.013525724037206489,1.0671840892553965,2026-04-25,MAR 2027,0.8986301369863013,41.23,165.0,train,0.1907960887959784,0.02,44.0
44.0,0.24,0.06446197784106836,0.17553802215893163,0.030813597223469574,1.0671840892553965,2026-04-25,MAY 2026,0.0547945205479452,41.23,138.0,train,0.1907960887959784,0.02,44.0
44.0,0.05,0.06750130960026701,0.01750130960026701,0.0003062958377243982,1.0543973160795592,2026-04-02,APR 2026,0.0410958904109589,41.73,141.0,test,0.1907960887959784,0.02,44.0
44.0,1.86,1.9385378938896745,0.07853789388967436,0.006168200776625749,1.0543973160795592,2026-04-02,DEC 2026,0.7123287671232876,41.73,150.0,test,0.1907960887959784,0.02,44.0
44.0,0.39,0.34911575255640565,0.04088424744359437,0.0016715216890290526,1.0543973160795592,2026-04-02,MAY 2026,0.1178082191780822,41.73,141.0,test,0.1907960887959784,0.02,44.0
44.0,2.34,2.171775116857541,0.16822488314245865,0.02829961130829387,1.0661497455779017,2026-04-13,MAR 2027,0.9315068493150684,41.27,165.0,test,0.1907960887959784,0.02,44.0
44.0,0.47,0.3495052600290987,0.12049473997090127,0.014518982360655111,1.0671840892553965,2026-04-25,JUN 2026,0.1506849315068493,41.23,138.0,test,0.1907960887959784,0.02,44.0
44.0,1.04,1.0352716505342616,0.004728349465738413,2.2357288670148735e-05,1.0671840892553965,2026-04-25,SEP 2026,0.4,41.23,150.0,test,0.1907960887959784,0.02,44.0
45.0,0.01,0.007775669364951675,0.0022243306350483256,4.947646774014487e-06,1.0922330097087378,2026-04-01,APR 2026,0.0438356164383561,41.2,138.0,train,0.18798487266621822,0.02,45.0
45.0,1.37,1.36892092612289,0.0010790738771100372,1.1644004322612878e-06,1.0922330097087378,2026-04-01,DEC 2026,0.7150684931506849,41.2,150.0,train,0.18798487266621822,0.02,45.0
45.0,0.32,0.3305004132168939,0.010500413216893878,0.00011025867772551964,1.0922330097087378,2026-04-01,JUN 2026,0.2164383561643835,41.2,138.0,train,0.18798487266621822,0.02,45.0
45.0,2.11,2.218291473048322,0.1082914730483222,0.011727043134975496,1.0922330097087378,2026-04-01,JUN 2027,1.2136986301369863,41.2,240.0,train,0.18798487266621822,0.02,45.0
45.0,0.18,0.1215959545681705,0.05840404543182949,0.003411032522803203,1.0922330097087378,2026-04-01,MAY 2026,0.1205479452054794,41.2,138.0,train,0.18798487266621822,0.02,45.0
45.0,0.81,0.8779488508278721,0.06794885082787205,0.004617046328828409,1.0922330097087378,2026-04-01,SEP 2026,0.4657534246575342,41.2,150.0,train,0.18798487266621822,0.02,45.0
45.0,0.42,0.4274819712217454,0.0074819712217454315,5.5979893363026825e-05,1.0783608914450036,2026-04-02,JUN 2026,0.2136986301369863,41.73,141.0,train,0.18798487266621822,0.02,45.0
45.0,2.32,2.435193487581588,0.1151934875815881,0.01326953958120949,1.0783608914450036,2026-04-02,JUN 2027,1.210958904109589,41.73,240.0,train,0.18798487266621822,0.02,45.0
45.0,0.95,1.031632394454892,0.08163239445489201,0.0066638478244390835,1.0783608914450036,2026-04-02,SEP 2026,0.4630136986301369,41.73,150.0,train,0.18798487266621822,0.02,45.0
45.0,1.47,1.3307995297090687,0.1392004702909313,0.01937677092921645,1.090380421613763,2026-04-13,DEC 2026,0.6821917808219178,41.27,150.0,train,0.18798487266621822,0.02,45.0
45.0,2.28,2.1947473748681436,0.08525262513185616,0.007268010091872793,1.090380421613763,2026-04-13,JUN 2027,1.180821917808219,41.27,240.0,train,0.18798487266621822,0.02,45.0
45.0,0.88,0.8282656538984638,0.051734346101536155,0.002676442566553529,1.090380421613763,2026-04-13,SEP 2026,0.4328767123287671,41.27,150.0,train,0.18798487266621822,0.02,45.0
45.0,1.36,1.2545359942576524,0.10546400574234771,0.01112265650722195,1.0914382731021102,2026-04-25,DEC 2026,0.6493150684931507,41.23,150.0,train,0.18798487266621822,0.02,45.0
45.0,0.43,0.3608560764978206,0.0691439235021794,0.004780882157275237,1.0914382731021102,2026-04-25,JUL 2026,0.2273972602739726,41.23,138.0,train,0.18798487266621822,0.02,45.0
45.0,0.28,0.18812110482417457,0.09187889517582545,0.008441731378730322,1.0914382731021102,2026-04-25,JUN 2026,0.1506849315068493,41.23,138.0,train,0.18798487266621822,0.02,45.0
45.0,0.12,0.01753456671244994,0.10246543328755006,0.010499165018805372,1.0914382731021102,2026-04-25,MAY 2026,0.0547945205479452,41.23,138.0,train,0.18798487266621822,0.02,45.0
45.0,0.01,0.015530346000949663,0.0055303460009496624,3.058472689021992e-05,1.0783608914450036,2026-04-02,APR 2026,0.0410958904109589,41.73,141.0,test,0.18798487266621822,0.02,45.0
45.0,1.54,1.5521380701536422,0.012138070153642211,0.00014733274705473984,1.0783608914450036,2026-04-02,DEC 2026,0.7123287671232876,41.73,150.0,test,0.18798487266621822,0.02,45.0
45.0,0.23,0.17647518043820581,0.053524819561794196,0.0028649063091226268,1.0783608914450036,2026-04-02,MAY 2026,0.1178082191780822,41.73,141.0,test,0.18798487266621822,0.02,45.0
45.0,0.17,0.06559334797356754,0.10440665202643247,0.010900748987368555,1.090380421613763,2026-04-13,MAY 2026,0.0876712328767123,41.27,138.0,test,0.18798487266621822,0.02,45.0
45.0,2.14,2.1261300788711877,0.013869921128812468,0.00019237471211947852,1.0914382731021102,2026-04-25,JUN 2027,1.147945205479452,41.23,240.0,test,0.18798487266621822,0.02,45.0
45.0,0.79,0.7467226980199848,0.043277301980015226,0.0018729248666694298,1.0914382731021102,2026-04-25,SEP 2026,0.4,41.23,150.0,test,0.18798487266621822,0.02,45.0
46.0,0.0,0.0017232894054909284,0.0017232894054909284,2.9697263750772776e-06,1.116504854368932,2026-04-01,APR 2026,0.0438356164383561,41.2,138.0,train,0.19174001644045982,0.02,46.0
46.0,1.12,1.16738099981527,0.047380999815269886,0.002244959143494605,1.116504854368932,2026-04-01,DEC 2026,0.7150684931506849,41.2,150.0,train,0.19174001644045982,0.02,46.0
46.0,0.22,0.21964211736196548,0.0003578826380345179,1.2807998260654577e-07,1.116504854368932,2026-04-01,JUN 2026,0.2164383561643835,41.2,138.0,train,0.19174001644045982,0.02,46.0
46.0,1.56,1.600736968308492,0.04073696830849194,0.0016595005869670767,1.116504854368932,2026-04-01,MAR 2027,0.9643835616438357,41.2,165.0,train,0.19174001644045982,0.02,46.0
46.0,0.11,0.06350803463844183,0.04649196536155817,0.0021615028431803246,1.116504854368932,2026-04-01,MAY 2026,0.1205479452054794,41.2,138.0,train,0.19174001644045982,0.02,46.0
46.0,0.62,0.7013618950548174,0.08136189505481739,0.006619757966911118,1.116504854368932,2026-04-01,SEP 2026,0.4657534246575342,41.2,150.0,train,0.19174001644045982,0.02,46.0
46.0,0.27,0.288141673960645,0.018141673960644977,0.000329120334094344,1.1023244668104482,2026-04-02,JUN 2026,0.2136986301369863,41.73,141.0,train,0.19174001644045982,0.02,46.0
46.0,1.74,1.783554877426585,0.04355487742658504,0.0018970273476448469,1.1023244668104482,2026-04-02,MAR 2027,0.9616438356164384,41.73,165.0,train,0.19174001644045982,0.02,46.0
46.0,0.73,0.8289476639825394,0.0989476639825394,0.009790640207601526,1.1023244668104482,2026-04-02,SEP 2026,0.4630136986301369,41.73,150.0,train,0.19174001644045982,0.02,46.0
46.0,1.2,1.1284093952714163,0.0715906047285837,0.00512521468540431,1.1146110976496244,2026-04-13,DEC 2026,0.6821917808219178,41.27,150.0,train,0.19174001644045982,0.02,46.0
46.0,1.68,1.5690338467881744,0.11096615321182557,0.012313487158630346,1.1146110976496244,2026-04-13,MAR 2027,0.9315068493150684,41.27,165.0,train,0.19174001644045982,0.02,46.0
46.0,0.66,0.6535739071337028,0.0064260928662972505,4.1294669526276415e-05,1.1146110976496244,2026-04-13,SEP 2026,0.4328767123287671,41.27,150.0,train,0.19174001644045982,0.02,46.0
46.0,1.1,1.0562544633903939,0.04374553660960623,0.0019136719732623989,1.1156924569488238,2026-04-25,DEC 2026,0.6493150684931507,41.23,150.0,train,0.19174001644045982,0.02,46.0
46.0,0.28,0.24379193787561618,0.03620806212438385,0.0013110237628032402,1.1156924569488238,2026-04-25,JUL 2026,0.2273972602739726,41.23,138.0,train,0.19174001644045982,0.02,46.0
46.0,0.17,0.10941804191302384,0.06058195808697617,0.003670173645652137,1.1156924569488238,2026-04-25,JUN 2026,0.1506849315068493,41.23,138.0,train,0.19174001644045982,0.02,46.0
46.0,0.06,0.005074424182518595,0.054925575817481406,0.0030168188788818984,1.1156924569488238,2026-04-25,MAY 2026,0.0547945205479452,41.23,138.0,train,0.19174001644045982,0.02,46.0
46.0,0.0,0.003574231933200778,0.003574231933200778,1.2775133912312172e-05,1.1023244668104482,2026-04-02,APR 2026,0.0410958904109589,41.73,141.0,test,0.19174001644045982,0.02,46.0
46.0,1.27,1.3280118086878598,0.05801180868785982,0.0033653699472368484,1.1023244668104482,2026-04-02,DEC 2026,0.7123287671232876,41.73,150.0,test,0.19174001644045982,0.02,46.0
46.0,0.14,0.09451139893622401,0.045488601063776,0.002069212826739363,1.1023244668104482,2026-04-02,MAY 2026,0.1178082191780822,41.73,141.0,test,0.19174001644045982,0.02,46.0
46.0,0.09,0.028480641859185734,0.06151935814081426,0.0037846314260577695,1.1146110976496244,2026-04-13,MAY 2026,0.0876712328767123,41.27,138.0,test,0.19174001644045982,0.02,46.0
46.0,1.56,1.499428181668399,0.06057181833160108,0.0036689451759964846,1.1156924569488238,2026-04-25,MAR 2027,0.8986301369863013,41.23,165.0,test,0.19174001644045982,0.02,46.0
46.0,0.59,0.5800432757562552,0.009956724243744719,9.913635766597384e-05,1.1156924569488238,2026-04-25,SEP 2026,0.4,41.23,150.0,test,0.19174001644045982,0.02,46.0
47.0,0.0,0.0005134106960799423,0.0005134106960799423,2.635905428492909e-07,1.1262880421758927,2026-04-02,APR 2026,0.0410958904109589,41.73,141.0,train,0.18980285079064593,0.02,47.0
47.0,0.17,0.17043065160118342,0.0004306516011834127,1.8546080160183717e-07,1.1262880421758927,2026-04-02,JUN 2026,0.2136986301369863,41.73,141.0,train,0.18980285079064593,0.02,47.0
47.0,0.08,0.04160824992303121,0.038391750076968795,0.0014739264739724335,1.1262880421758927,2026-04-02,MAY 2026,0.1178082191780822,41.73,141.0,test,0.18980285079064593,0.02,47.0
48.0,0.74,0.7544398919322979,0.014439891932297888,0.00020851047901644163,1.1650485436893203,2026-04-01,DEC 2026,0.7150684931506849,41.2,150.0,train,0.1913454349830164,0.02,48.0
48.0,1.1,1.1231408713563473,0.023140871356347237,0.000535499927131012,1.1650485436893203,2026-04-01,MAR 2027,0.9643835616438357,41.2,165.0,train,0.1913454349830164,0.02,48.0
48.0,0.36,0.3877137172496167,0.027713717249616687,0.0007680501237917015,1.1650485436893203,2026-04-01,SEP 2026,0.4657534246575342,41.2,150.0,train,0.1913454349830164,0.02,48.0
48.0,1.25,1.2637675309481364,0.01376753094813643,0.0001895449084078944,1.1502516175413373,2026-04-02,MAR 2027,0.9616438356164384,41.73,165.0,train,0.1913454349830164,0.02,48.0
48.0,0.42,0.4677680924343987,0.04776809243439872,0.0022817906548212607,1.1502516175413373,2026-04-02,SEP 2026,0.4630136986301369,41.73,150.0,train,0.1913454349830164,0.02,48.0
48.0,0.37,0.35095180597868303,0.019048194021316966,0.0003628336954737354,1.1630724497213472,2026-04-13,SEP 2026,0.4328767123287671,41.27,150.0,train,0.1913454349830164,0.02,48.0
48.0,0.71,0.6625646770402999,0.0474353229597001,0.002250109864291051,1.1642008246422508,2026-04-25,DEC 2026,0.6493150684931507,41.23,150.0,train,0.1913454349830164,0.02,48.0
48.0,1.08,1.0341896313660215,0.04581036863397858,0.0020985898743810087,1.1642008246422508,2026-04-25,MAR 2027,0.8986301369863013,41.23,165.0,train,0.1913454349830164,0.02,48.0
48.0,0.31,0.29957794570207696,0.010422054297923034,0.00010861921578885598,1.1642008246422508,2026-04-25,SEP 2026,0.4,41.23,150.0,train,0.1913454349830164,0.02,48.0
48.0,0.85,0.8697763832089288,0.019776383208928827,0.00039110533282640206,1.1502516175413373,2026-04-02,DEC 2026,0.7123287671232876,41.73,150.0,test,0.1913454349830164,0.02,48.0
48.0,0.78,0.7200636243131014,0.05993637568689858,0.003592369130481047,1.1630724497213472,2026-04-13,DEC 2026,0.6821917808219178,41.27,150.0,test,0.1913454349830164,0.02,48.0
48.0,1.18,1.0930416623752903,0.08695833762470961,0.007561752482452988,1.1630724497213472,2026-04-13,MAR 2027,0.9315068493150684,41.27,165.0,test,0.1913454349830164,0.02,48.0
50.0,0.49,0.46257707643658147,0.027422923563418522,0.0007520167367650948,1.2135922330097086,2026-04-01,DEC 2026,0.7150684931506849,41.2,150.0,train,0.18988985570469516,0.02,50.0
50.0,0.99,1.0589526021148248,0.06895260211482479,0.00475446133840534,1.2135922330097086,2026-04-01,JUN 2027,1.2136986301369863,41.2,240.0,train,0.18988985570469516,0.02,50.0
50.0,0.81,0.7568272015537383,0.05317279844626177,0.0028273464946067784,1.2135922330097086,2026-04-01,MAR 2027,0.9643835616438357,41.2,165.0,train,0.18988985570469516,0.02,50.0
50.0,0.56,0.5411899116649528,0.01881008833504727,0.0003538194231722814,1.1981787682722262,2026-04-02,DEC 2026,0.7123287671232876,41.73,150.0,train,0.18988985570469516,0.02,50.0
50.0,1.11,1.1834822954867512,0.07348229548675111,0.005399647750002203,1.1981787682722262,2026-04-02,JUN 2027,1.210958904109589,41.73,240.0,train,0.18988985570469516,0.02,50.0
50.0,0.24,0.24427384592831708,0.004273845928317088,1.8265759018992554e-05,1.1981787682722262,2026-04-02,SEP 2026,0.4630136986301369,41.73,150.0,train,0.18988985570469516,0.02,50.0
50.0,0.51,0.4350122193062719,0.07498778069372813,0.005623167253370666,1.21153380179307,2026-04-13,DEC 2026,0.6821917808219178,41.27,150.0,train,0.18988985570469516,0.02,50.0
50.0,1.05,1.0350478045020528,0.01495219549794724,0.00022356815020883373,1.21153380179307,2026-04-13,JUN 2027,1.180821917808219,41.27,240.0,train,0.18988985570469516,0.02,50.0
50.0,0.21,0.1730944223763341,0.03690557762366589,0.0013620216597364286,1.21153380179307,2026-04-13,SEP 2026,0.4328767123287671,41.27,150.0,train,0.18988985570469516,0.02,50.0
50.0,0.96,0.985810936282112,0.025810936282112062,0.0006662044317592489,1.212709192335678,2026-04-25,JUN 2027,1.147945205479452,41.23,240.0,train,0.18988985570469516,0.02,50.0
50.0,0.75,0.6833824233452404,0.06661757665475965,0.004437901519352777,1.212709192335678,2026-04-25,MAR 2027,0.8986301369863013,41.23,165.0,train,0.18988985570469516,0.02,50.0
50.0,0.17,0.14109177274774598,0.028908227252254032,0.0008356856028679627,1.212709192335678,2026-04-25,SEP 2026,0.4,41.23,150.0,train,0.18988985570469516,0.02,50.0
50.0,0.21,0.19798326565064298,0.012016734349357017,0.00014440190442301681,1.2135922330097086,2026-04-01,SEP 2026,0.4657534246575342,41.2,150.0,test,0.18988985570469516,0.02,50.0
50.0,0.88,0.8609258073070749,0.019074192692925096,0.0003638248268868371,1.1981787682722262,2026-04-02,MAR 2027,0.9616438356164384,41.73,165.0,test,0.18988985570469516,0.02,50.0
50.0,0.83,0.7305258252606102,0.0994741747393898,0.009895111440082656,1.21153380179307,2026-04-13,MAR 2027,0.9315068493150684,41.27,165.0,test,0.18988985570469516,0.02,50.0
50.0,0.44,0.39240829273644506,0.04759170726355494,0.002264970600259908,1.212709192335678,2026-04-25,DEC 2026,0.6493150684931507,41.23,150.0,test,0.18988985570469516,0.02,50.0
55.0,0.46,0.5183195209055174,0.05831952090551734,0.0034011665186490744,1.3349514563106795,2026-04-01,JUN 2027,1.2136986301369863,41.2,240.0,train,0.19515374440085506,0.02,55.0
55.0,0.37,0.31866083561217096,0.05133916438782904,0.0026357098000405334,1.3349514563106795,2026-04-01,MAR 2027,0.9643835616438357,41.2,165.0,train,0.19515374440085506,0.02,55.0
55.0,0.51,0.5870105462496195,0.07701054624961945,0.0059306242336647766,1.317996645099449,2026-04-02,JUN 2027,1.210958904109589,41.73,240.0,train,0.19515374440085506,0.02,55.0
55.0,0.48,0.4993129720195851,0.019312972019585095,0.00037299088822927677,1.332687181972377,2026-04-13,JUN 2027,1.180821917808219,41.27,240.0,train,0.19515374440085506,0.02,55.0
55.0,0.41,0.3007016605316518,0.10929833946834816,0.011946127010538272,1.332687181972377,2026-04-13,MAR 2027,0.9315068493150684,41.27,165.0,train,0.19515374440085506,0.02,55.0
55.0,0.35,0.2734034873002162,0.07659651269978379,0.00586702575776814,1.3339801115692458,2026-04-25,MAR 2027,0.8986301369863013,41.23,165.0,train,0.19515374440085506,0.02,55.0
55.0,0.43,0.36878408492129783,0.061215915078702166,0.0037473882589228753,1.317996645099449,2026-04-02,MAR 2027,0.9616438356164384,41.73,165.0,test,0.19515374440085506,0.02,55.0
55.0,0.42,0.4668443978292041,0.04684439782920413,0.0021943976079807446,1.3339801115692458,2026-04-25,JUN 2027,1.147945205479452,41.23,240.0,test,0.19515374440085506,0.02,55.0
60.0,0.23,0.22490276776549192,0.005097232234508087,2.5981776452508304e-05,1.4563106796116503,2026-04-01,JUN 2027,1.2136986301369863,41.2,240.0,train,0.19597841521844753,0.02,60.0
60.0,0.25,0.2587551604494389,0.008755160449438915,7.665283449541942e-05,1.4378145219266716,2026-04-02,JUN 2027,1.210958904109589,41.73,240.0,train,0.19597841521844753,0.02,60.0
60.0,0.2,0.19491718512433825,0.005082814875661756,2.5835007060248435e-05,1.4552510308028137,2026-04-25,JUN 2027,1.147945205479452,41.23,240.0,train,0.19597841521844753,0.02,60.0
60.0,0.23,0.21302831505217387,0.016971684947826138,0.0002880380899682683,1.453840562151684,2026-04-13,JUN 2027,1.180821917808219,41.27,240.0,test,0.19597841521844753,0.02,60.0
