date,ticker,option_type,maturity,strike,settlement,tau,S0,S_max,moneyness,options_csv,underlying_csv
2026-04-25,AD,CALL,MAY 2026,45.0,0.12,0.0547945205479452,41.23,138.0,1.0914382731021102,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAY 2026,46.0,0.06,0.0547945205479452,41.23,138.0,1.1156924569488238,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,SEP 2026,32.0,9.31,0.4,41.23,150.0,0.7761338830948339,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,SEP 2026,34.0,7.47,0.4,41.23,150.0,0.824642250788261,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,SEP 2026,36.0,5.7,0.4,41.23,150.0,0.8731506184816882,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,SEP 2026,38.0,4.15,0.4,41.23,150.0,0.9216589861751153,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,SEP 2026,40.0,2.81,0.4,41.23,150.0,0.9701673538685424,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,SEP 2026,42.0,1.77,0.4,41.23,150.0,1.0186757215619695,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,SEP 2026,44.0,1.04,0.4,41.23,150.0,1.0671840892553965,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,SEP 2026,45.0,0.79,0.4,41.23,150.0,1.0914382731021102,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,SEP 2026,46.0,0.59,0.4,41.23,150.0,1.1156924569488238,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,SEP 2026,48.0,0.31,0.4,41.23,150.0,1.1642008246422508,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,SEP 2026,50.0,0.17,0.4,41.23,150.0,1.212709192335678,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
